smiles,pic50,scaffold,n_measurements,logS,substructure_match,generalized_match
Cc1c(-c2ccc3c(c2)OCCO3)cccc1N1C(=O)c2ccc(C(=O)NCCO)cc2C1=O,6.13,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-4.849754810333252,0,0
Cc1c(-c2ccc3c(c2)OCCO3)ccnc1-c1nc2cc(CN3CCCCC3C(=O)O)c(OCC#N)cc2o1,7.26,c1cc(-c2ccc3c(c2)OCCO3)cc(-c2nc3cc(CN4CCCCC4)ccc3o2)n1,1,-5.4743123054504395,0,0
Cc1c(-c2cccc(-c3ccc(CNCCO)cc3)c2)cccc1-c1nnc(Nc2cccc(CNCCO)c2)o1,7.38,c1ccc(Nc2nnc(-c3cccc(-c4cccc(-c5ccccc5)c4)c3)o2)cc1,1,-5.71670389175415,0,0
Cc1c(-c2cccc(-c3nnc(Nc4cccc(CNCCO)c4)o3)c2)cccc1-c1nnc(Nc2cccc(CN3CCC(O)C3)c2)o1,7.29,c1ccc(Nc2nnc(-c3cccc(-c4cccc(-c5nnc(Nc6cccc(CN7CCCC7)c6)o5)c4)c3)o2)cc1,1,-5.382577419281006,0,0
Cc1c(-c2cccc(OCCO)c2)cccc1-c1nc2c(s1)CNCC2,6.52,c1ccc(-c2cccc(-c3nc4c(s3)CNCC4)c2)cc1,1,-3.6021981239318848,0,0
Cc1c(-c2ccccc2)cccc1-c1cc(CNCCO)ccn1,6.88,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-2.793673276901245,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CN3CCCCC3C(=O)O)ccn2c1,6.52,c1ccc(-c2cccc(-c3cc4cc(CN5CCCCC5)ccn4c3)c2)cc1,1,-5.098904132843018,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CN3CCCCC3C(=O)O)cnc2o1,6.26,c1ccc(-c2cccc(-c3cc4cc(CN5CCCCC5)cnc4o3)c2)cc1,1,-5.22489595413208,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CN3CCCCC3C(=O)O)nc(C)c2o1,7.26,c1ccc(-c2cccc(-c3cc4cc(CN5CCCCC5)ncc4o3)c2)cc1,1,-5.401641368865967,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CNCCO)cnc2o1,7.26,c1ccc(-c2cccc(-c3cc4cccnc4o3)c2)cc1,1,-4.3553080558776855,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2cc(CNCCO)nc(C)c2o1,7.26,c1ccc(-c2cccc(-c3cc4ccncc4o3)c2)cc1,1,-5.083240985870361,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2ccc(CN3CCCCC3C(=O)O)nc2o1,6.26,c1ccc(-c2cccc(-c3cc4ccc(CN5CCCCC5)nc4o3)c2)cc1,1,-5.282412052154541,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2ccc(CNCCO)nc2o1,7.26,c1ccc(-c2cccc(-c3cc4cccnc4o3)c2)cc1,1,-4.471829891204834,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2n(n1)CCNC2,6.52,c1ccc(-c2cccc(-c3cc4n(n3)CCNC4)c2)cc1,1,-3.409836530685425,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CN3CCCCC3C(=O)O)cc(C)c2o1,7.26,c1ccc(-c2cccc(-c3cc4nc(CN5CCCCC5)ccc4o3)c2)cc1,1,-5.368427753448486,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CN3CCCCC3C(=O)O)ccc2o1,6.26,c1ccc(-c2cccc(-c3cc4nc(CN5CCCCC5)ccc4o3)c2)cc1,1,-5.4043731689453125,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CN3CCCCC3C(=O)O)cnc2o1,6.26,c1ccc(-c2cccc(-c3cc4nc(CN5CCCCC5)cnc4o3)c2)cc1,1,-5.350605487823486,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CNCCO)cc(C)c2o1,7.26,c1ccc(-c2cccc(-c3cc4ncccc4o3)c2)cc1,1,-5.155329704284668,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CNCCO)ccc2o1,7.26,c1ccc(-c2cccc(-c3cc4ncccc4o3)c2)cc1,1,-4.57336950302124,0,0
Cc1c(-c2ccccc2)cccc1-c1cc2nc(CNCCO)cnc2o1,7.26,c1ccc(-c2cccc(-c3cc4nccnc4o3)c2)cc1,1,-4.041917324066162,0,0
Cc1c(-c2ccccc2)cccc1-c1ccc(CNCCO)cn1,7.46,c1ccc(-c2cccc(-c3ccccn3)c2)cc1,1,-2.98823881149292,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CN3CCCCC3C(=O)O)cc(C)c2n1,6.52,c1ccc(-c2cccc(-c3cn4cc(CN5CCCCC5)ccc4n3)c2)cc1,1,-4.715511798858643,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)cc(C)c2n1,6.52,c1ccc(-c2cccc(-c3cn4ccccc4n3)c2)cc1,1,-3.817699670791626,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)cc(Cl)c2n1,6.52,c1ccc(-c2cccc(-c3cn4ccccc4n3)c2)cc1,1,-4.077600955963135,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)ccc2n1,6.52,c1ccc(-c2cccc(-c3cn4ccccc4n3)c2)cc1,1,-3.208374500274658,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2cc(CNCCO)cnc2n1,6.52,c1ccc(-c2cccc(-c3cn4cccnc4n3)c2)cc1,1,-3.104478359222412,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CN(C)CCO)cnc2n1,6.52,c1ccc(-c2cccc(-c3cn4nccnc4n3)c2)cc1,1,-3.280783176422119,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CNCC#N)cnc2n1,6.52,c1ccc(-c2cccc(-c3cn4nccnc4n3)c2)cc1,1,-3.713431835174561,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CNCC(N)=O)cnc2n1,6.52,c1ccc(-c2cccc(-c3cn4nccnc4n3)c2)cc1,1,-2.8526358604431152,0,0
Cc1c(-c2ccccc2)cccc1-c1cn2nc(CNCCO)ccc2n1,6.52,c1ccc(-c2cccc(-c3cn4ncccc4n3)c2)cc1,1,-3.278550863265991,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2c(C)cc(CN3CCCCC3C(=O)O)cc2s1,7.26,c1ccc(-c2cccc(-c3nc4ccc(CN5CCCCC5)cc4s3)c2)cc1,1,-5.620063304901123,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2c(C)cc(CNCCO)cc2s1,7.26,c1ccc(-c2cccc(-c3nc4ccccc4s3)c2)cc1,1,-5.451493263244629,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CN(C1CCC(CC#N)CC1)CC2,6.52,c1ccc(-c2cccc(-c3nc4c(s3)CN(C3CCCCC3)CC4)c2)cc1,1,-5.702032089233398,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CN(C1CCOCC1)CC2,6.52,c1ccc(-c2cccc(-c3nc4c(s3)CN(C3CCOCC3)CC4)c2)cc1,1,-5.2763776779174805,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CN(CC1CC1C(=O)O)CC2,6.52,c1ccc(-c2cccc(-c3nc4c(s3)CN(CC3CC3)CC4)c2)cc1,1,-4.7148919105529785,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2c(s1)CN(Cc1cn[nH]c1)CC2,6.52,c1ccc(-c2cccc(-c3nc4c(s3)CN(Cc3cn[nH]c3)CC4)c2)cc1,1,-4.80279541015625,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2cc(CN3CCCCC3C(=O)O)ccc2o1,7.26,c1ccc(-c2cccc(-c3nc4cc(CN5CCCCC5)ccc4o3)c2)cc1,1,-5.31638240814209,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2cc(CN3CCCCC3C(=O)O)ccc2s1,6.26,c1ccc(-c2cccc(-c3nc4cc(CN5CCCCC5)ccc4s3)c2)cc1,1,-5.622678756713867,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2cc(CN3CCCCC3C(=O)O)ccn2n1,6.52,c1ccc(-c2cccc(-c3nc4cc(CN5CCCCC5)ccn4n3)c2)cc1,1,-4.9947686195373535,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2cc(CNCCO)c(OCCCC#N)c(C)c2o1,7.26,c1ccc(-c2cccc(-c3nc4ccccc4o3)c2)cc1,1,-6.027318000793457,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2cc(CNCCO)c(OCc3cccc(C#N)c3)cc2o1,7.26,c1ccc(COc2ccc3nc(-c4cccc(-c5ccccc5)c4)oc3c2)cc1,1,-6.669275760650635,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2cc(CNCCO)ncc2o1,7.26,c1ccc(-c2cccc(-c3nc4ccncc4o3)c2)cc1,1,-3.6918768882751465,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2ccc(CN3CCCCC3C(=O)O)cc2o1,7.26,c1ccc(-c2cccc(-c3nc4ccc(CN5CCCCC5)cc4o3)c2)cc1,1,-5.325610637664795,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2ccc(CN3CCCCC3C(=O)O)cn2n1,6.52,c1ccc(-c2cccc(-c3nc4ccc(CN5CCCCC5)cn4n3)c2)cc1,1,-4.996667861938477,0,0
Cc1c(-c2ccccc2)cccc1-c1nc2n(n1)CCNC2,6.52,c1ccc(-c2cccc(-c3nc4n(n3)CCNC4)c2)cc1,1,-3.0984086990356445,0,0
Cc1c(-c2ccccc2)cccc1N1C(=O)c2cc(CNC(C(=O)O)C(C)O)c(OCc3cccc(C#N)c3)cc2C1=O,8.05,O=C1c2ccc(OCc3ccccc3)cc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-6.783281326293945,0,0
Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CN(C)CCO)cc2C1=O,6.04,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-4.3645453453063965,0,0
Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNC(CO)C(=O)O)cc2C1=O,6.81,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-4.518434047698975,0,0
Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNC3CCOCC3)cc2C1=O,6.17,O=C1c2ccc(CNC3CCOCC3)cc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-5.535333633422852,0,0
Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNCCN)cc2C1=O,6.04,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-4.194984436035156,0,0
Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNCCNS(C)(=O)=O)cc2C1=O,6.01,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-4.2461652755737305,0,0
Cc1c(-c2ccccc2)cccc1N1C(=O)c2ccc(CNCCO)cc2C1=O,6.47,O=C1c2ccccc2C(=O)N1c1cccc(-c2ccccc2)c1,1,-4.238525867462158,0,0
Cc1c(-c2ccccc2)ccnc1C1N=C2CCNCC2=N1,6.52,c1ccc(-c2ccnc(C3N=C4CCNCC4=N3)c2)cc1,1,-2.846529960632324,0,0
Cc1c(-c2ccsc2)cccc1-c1nc2c(s1)CNCC2,6.52,c1cc(-c2ccsc2)cc(-c2nc3c(s2)CNCC3)c1,1,-4.108569622039795,0,0
Cc1c(C(=O)Oc2cc(OCc3cccc(C#N)c3)c(CNC(CO)CO)cc2Cl)cccc1-c1ccccc1,6.93,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-7.374356269836426,0,0
Cc1c(C(=O)Oc2ccc(CN3CC(O)CC3C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,8.92,O=C(Oc1ccc(CN2CCCC2)c(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-6.760558128356934,0,0
Cc1c(C(=O)Oc2ccc(CNC(CO)(CO)CO)c(Br)c2)cccc1-c1ccccc1,8.58,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.25709342956543,0,0
Cc1c(C(=O)Oc2ccc(CNC(CO)(CO)CO)c(OCc3cccc(C#N)c3)c2C)cccc1-c1ccccc1,6.96,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-5.693267822265625,0,0
Cc1c(C(=O)Oc2ccc(CNC(CO)(CO)CO)cc2)cccc1-c1ccccc1,7.59,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-3.6688952445983887,0,0
Cc1c(C(=O)Oc2ccc(CNC(CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,7.62,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-6.773514747619629,0,0
Cc1c(C(=O)Oc2ccc(CNC(CO)C(=O)O)c(OCc3cccc(C#N)c3)c2C)cccc1-c1ccccc1,6.64,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-6.6014838218688965,0,0
Cc1c(C(=O)Oc2ccc(CNC(CO)C(=O)O)cc2)cccc1-c1ccccc1,7.76,O=C(Oc1ccccc1)c1cccc(-c2ccccc2)c1,1,-4.505222320556641,0,0
Cc1c(C(=O)Oc2ccc(CNCCO)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccccc1,7.88,O=C(Oc1cccc(OCc2ccccc2)c1)c1cccc(-c2ccccc2)c1,1,-6.970555782318115,0,0
Cc1c(C2=CCCCC2)cccc1-c1nc2cc(CNCCO)c(OCC#N)cc2o1,7.26,C1=C(c2cccc(-c3nc4ccccc4o3)c2)CCCC1,1,-4.870580673217773,0,0
Cc1c(C=Cc2c(Cl)cc(CNC(C)(CO)C(=O)O)cc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,7.75,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-6.841792106628418,0,0
Cc1c(C=Cc2cc(C(C)NCC(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1,7.62,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.245548248291016,0,0
Cc1c(C=Cc2cc(CC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,7.75,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-6.675992488861084,0,0
Cc1c(C=Cc2cc(CC(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1F)OCCO2,7.89,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-6.742178440093994,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)cc3c2OCC3)cccc1-c1ccc2c(c1)OCCO2,6.37,C(=Cc1cccc2c1OCC2)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-5.0201945304870605,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc(F)cc1,6.5,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.124726295471191,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,7.75,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-6.208322525024414,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1F)OCCO2,7.75,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-6.448324680328369,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2cn(C)nc2c1,6.06,C(=Cc1cccc(-c2ccc3c[nH]nc3c2)c1)c1ccccc1,1,-5.773454666137695,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1cccc(F)c1,7.34,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.163204193115234,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1,7.75,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.90990686416626,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1F,7.7,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.314119338989258,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1cccnc1,6.24,C(=Cc1cccc(-c2cccnc2)c1)c1ccccc1,1,-5.581003665924072,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1cnccn1,6.27,C(=Cc1cccc(-c2cnccn2)c1)c1ccccc1,1,-4.926532745361328,0,0
Cc1c(C=Cc2cc(CNC(C)(CO)C(=O)O)ccc2F)cccc1-c1ccc2c(c1)OCCO2,7.18,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-5.378940582275391,0,0
Cc1c(C=Cc2cc(CNC(CO)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1,7.21,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-4.75779390335083,0,0
Cc1c(C=Cc2cc(CNC(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,7.89,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-5.9411845207214355,0,0
Cc1c(C=Cc2cc(CNC(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1F,7.89,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-6.23051118850708,0,0
Cc1c(C=Cc2cc(CNC(CO)C(=O)O)ccc2Cl)cccc1-c1ccccc1,6.6,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.585656642913818,0,0
Cc1c(C=Cc2cc(CNC(CO)C(=O)O)ccc2F)cccc1-c1ccc2c(c1)OCCO2,7.62,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-4.705402851104736,0,0
Cc1c(C=Cc2ccc(CN3CCCC(O)C3C(=O)O)cc2F)cccc1-c1ccccc1,6.11,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-5.55739164352417,0,0
Cc1c(C=Cc2ccc(CN3CCCC(O)C3CO)cc2Cl)cccc1-c1ccccc1,6.16,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCCC2)cc1,1,-5.907620429992676,0,0
Cc1c(C=Cc2ccc(CN3CCCC3CO)cc2Cl)cccc1-c1ccccc1,6.34,C(=Cc1cccc(-c2ccccc2)c1)c1ccc(CN2CCCC2)cc1,1,-6.217052459716797,0,0
Cc1c(C=Cc2ccc(CN3CCCC3CO)cn2)cccc1-c1ccccc1,6.23,C(=Cc1ccc(CN2CCCC2)cn1)c1cccc(-c2ccccc2)c1,1,-5.051726818084717,0,0
Cc1c(C=Cc2ccc(CNC(C)(CO)C(=O)O)cc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,7.75,C(=Cc1cccc(-c2ccc3c(c2)OCCO3)c1)c1ccccc1,1,-6.305896759033203,0,0
Cc1c(C=Cc2ccc(CNC(CO)C(N)=O)cc2Cl)cccc1-c1ccccc1,6.47,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.027624607086182,0,0
Cc1c(C=Cc2ccc(CNC(CO)CO)cc2Cl)cccc1-c1ccccc1,6.6,C(=Cc1cccc(-c2ccccc2)c1)c1ccccc1,1,-5.599985599517822,0,0
Cc1c(C=Cc2ccc(CNCC(O)CC(=O)O)cn2)cccc1-c1ccc2c(c1)OCCO2,6.72,C(=Cc1ccccn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-4.303736209869385,0,0
Cc1c(C=Cc2ccc(CNCCO)cn2)cccc1-c1ccc2c(c1)OCCO2,6.51,C(=Cc1ccccn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-3.841056108474731,0,0
Cc1c(C=Cc2nc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,7.75,C(=Cc1ccccn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-5.624824523925781,0,0
Cc1c(C=Cc2ncc(CNC(CO)C(=O)O)cc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,7.44,C(=Cc1ccccn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-5.052868843078613,0,0
Cc1c(C=Cn2nnnc2C(C)NCCCO)cccc1-c1ccc2c(c1)OCCO2,6.59,C(=Cn1cnnn1)c1cccc(-c2ccc3c(c2)OCCO3)c1,1,-4.027276515960693,0,0
Cc1c(C=Cn2nnnc2CN2CCCCOC2)cccc1-c1ccccc1,6.34,C(=Cn1nnnc1CN1CCCCOC1)c1cccc(-c2ccccc2)c1,1,-4.136497497558594,0,0
Cc1c(C=Cn2nnnc2CN2CCCOC2)cccc1-c1ccccc1,6.03,C(=Cn1nnnc1CN1CCCOC1)c1cccc(-c2ccccc2)c1,1,-4.274497032165527,0,0
Cc1c(C=Cn2nnnc2CN2CCOC2)cccc1-c1ccccc1,6.0,C(=Cn1nnnc1CN1CCOC1)c1cccc(-c2ccccc2)c1,1,-3.7789711952209473,0,0
Cc1c(CCc2cc(CNC(C)(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1,7.07,c1ccc(CCc2cccc(-c3ccccc3)c2)cc1,1,-5.540137767791748,0,0
Cc1c(CCc2cc(CNC(C)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1,7.36,c1ccc(CCc2cccc(-c3ccccc3)c2)cc1,1,-5.528000354766846,0,0
Cc1c(CCc2cc(CNC(CO)C(=O)O)ccc2C(F)(F)F)cccc1-c1ccccc1,7.34,c1ccc(CCc2cccc(-c3ccccc3)c2)cc1,1,-5.333711624145508,0,0
Cc1c(CN2CCC(NCC(O)(Cn3ccnc3)c3ccc(Cl)cc3Cl)CC2)cccc1-c1ccccc1,7.55,c1ccc(-c2cccc(CN3CCC(NCC(Cn4ccnc4)c4ccccc4)CC3)c2)cc1,1,-6.080099582672119,0,0
Cc1c(CN2CCC(NCC(O)(Cn3cncn3)c3ccc(Cl)cc3)CC2)cccc1-c1ccccc1,7.8,c1ccc(-c2cccc(CN3CCC(NCC(Cn4cncn4)c4ccccc4)CC3)c2)cc1,1,-5.860722064971924,0,0
Cc1c(CN2CCCC(C(=O)NCC(O)(Cn3cncn3)c3ccc(Cl)cc3)C2)cccc1-c1ccccc1,7.5,O=C(NCC(Cn1cncn1)c1ccccc1)C1CCCN(Cc2cccc(-c3ccccc3)c2)C1,1,-5.855573654174805,0,0
Cc1c(CNc2cc(OCc3cncc(C#N)c3)c(CNC(CO)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,6.88,c1cncc(COc2cccc(NCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)c1,1,-6.041691303253174,0,0
Cc1c(CNc2cc(OCc3cncc(C#N)c3)c(CNC(CO)C(=O)O)cc2Cl)cccc1-c1ccccc1,7.58,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-6.264880180358887,0,0
Cc1c(CNc2ccc(CNC(CO)C(=O)O)c(OCc3cccc(C#N)c3)c2)cccc1-c1ccc2c(c1)OCCO2,6.36,c1ccc(COc2cccc(NCc3cccc(-c4ccc5c(c4)OCCO5)c3)c2)cc1,1,-6.186378479003906,0,0
Cc1c(CNc2ccc(CNC(CO)C(=O)O)c(OCc3cncc(C#N)c3)c2)cccc1-c1ccccc1,7.42,c1ccc(-c2cccc(CNc3cccc(OCc4cccnc4)c3)c2)cc1,1,-5.4213457107543945,0,0
Cc1c(CO)cccc1-c1ccc2c(c1)OCCO2,9.04,c1ccc(-c2ccc3c(c2)OCCO3)cc1,1,-3.3978447914123535,0,0
Cc1c(CO)cccc1-c1ccccc1,9.04,c1ccc(-c2ccccc2)cc1,1,-3.0831522941589355,0,0
Cc1c(COc2cc(CNCC(O)CC(=O)O)ccc2C(F)(F)F)cccc1-c1ccc2c(c1)OCCO2,7.75,c1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-5.812715530395508,0,0
Cc1c(COc2cc(F)c(CNCC(O)CC(=O)O)cc2F)cccc1-c1ccc2c(c1)OCCO2,7.1,c1ccc(OCc2cccc(-c3ccc4c(c3)OCCO4)c2)cc1,1,-4.738284587860107,0,0
Cc1c(COc2cc(OCc3ccc(OC(F)(F)F)cc3)c(N3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccccc1,7.25,c1ccc(COc2cc(OCc3cccc(-c4ccccc4)c3)ccc2N2CCCCC2)cc1,1,-6.902667045593262,0,0
Cc1c(COc2cc(OCc3ccc(OC(F)(F)F)nc3)c(N3CCCCC3C(=O)O)cc2Cl)cccc1-c1ccccc1,7.25,c1ccc(-c2cccc(COc3ccc(N4CCCCC4)c(OCc4cccnc4)c3)c2)cc1,1,-6.667652606964111,0,0
Cc1c(COc2cc(OCc3ccc4nonc4c3)c(CNC(CO)C(=O)O)cc2Cl)cccc1-c1ccccc1,7.78,c1ccc(-c2cccc(COc3cccc(OCc4ccc5nonc5c4)c3)c2)cc1,1,-6.777385234832764,0,0
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN(C)CC(=O)O)cc2[N+](=O)[O-])cccc1-c1ccccc1,8.13,c1ccc(COc2cccc(OCc3cccc(-c4ccccc4)c3)c2)cc1,1,-6.9504499435424805,0,0
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC(C(=O)O)C3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,7.84,c1ccc(COc2cc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)ccc2CN2CCC2)cc1,1,-7.144600868225098,0,0
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC(C(=O)O)C3)cc2Cl)cccc1-c1ccccc1,7.51,c1ccc(COc2cc(OCc3cccc(-c4ccccc4)c3)ccc2CN2CCC2)cc1,1,-7.358227729797363,0,0
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC(F)CC3C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,8.7,c1ccc(COc2cc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)ccc2CN2CCCC2)cc1,1,-6.9131059646606445,0,0
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC(O)C(CO)C3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,7.78,c1ccc(COc2cc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)ccc2CN2CCCC2)cc1,1,-6.617856502532959,0,0
Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CC(O)C3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2,7.52,c1ccc(COc2cc(OCc3cccc(-c4ccc5c(c4)OCCO5)c3)ccc2CN2CCC2)cc1,1,-7.089165210723877,0,0
