smiles,pic50,pic50_mean,pic50_max,pic50_min,n_measurements,pic50_spread,high_conflict
FC(F)(F)c1ccc(CCN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.39,6.533333333333334,6.82,6.39,3,0.4300000000000006,False
CCN1Cc2cc(Nc3nn(C4CCCCC4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,6.39,6.39,6.39,6.39,1,0.0,False
CC(C)CN1Cc2ccc(Nc3nn(C4COCCC4C#N)c4cc[nH]c(=O)c34)cc2C1,6.39,6.39,6.39,6.39,1,0.0,False
Cc1cnc(Nc2ccc(C(F)(F)F)cc2)nc1N1CCC2(CCNC2=O)CC1,6.39,6.39,6.39,6.39,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC(C#N)C1,6.39,6.39,6.39,6.39,1,0.0,False
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C,6.39,6.3,6.39,6.03,4,0.35999999999999943,False
N#CCC(C1CC1)n1nc(Nc2ccc3c(c2)CC2(CCCC2)S3(=O)=O)c2c(=O)[nH]ccc21,6.39,6.39,6.39,6.39,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CN(C(=O)CC#N)CC12CC2,6.39,6.39,6.39,6.39,1,0.0,False
N#CC1CN(C(=O)OCCN2CCCC2=O)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.39,6.39,6.39,6.39,1,0.0,False
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OC1CCN(C(=O)CNC=O)CC1,6.39,6.39,6.39,6.39,1,0.0,False
CC(C)CN1Cc2cc(Nc3nn(C4CCCCC4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,6.39,6.39,6.39,6.39,1,0.0,False
Cc1cccc(Oc2cnc3[nH]cc(C(=O)NC(C)C)c3n2)c1,6.39,6.39,6.39,6.39,1,0.0,False
Cc1cc(Nc2nn(C3CCCCCC3C#N)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCCC1,6.39,6.39,6.39,6.39,1,0.0,False
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)ccc1OC1CCN(C(=O)CCO)CC1F,6.39,6.39,6.39,6.39,1,0.0,False
CC(C)(C#N)COC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,6.39,6.39,6.39,6.39,1,0.0,False
N#CCCN1C2CCC1CN(c1ccnc(Nc3cn[nH]c3)n1)C2,6.39,6.39,6.39,6.39,3,0.0,False
CCS(=O)(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.39,6.39,6.39,6.39,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(NS(=O)(=O)N(C)CCC#N)C1,6.38,6.38,6.38,6.38,3,0.0,False
CC1(COC(=O)N2CCC(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C(C#N)C2)COC1,6.38,6.38,6.38,6.38,1,0.0,False
CS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cc(F)cc3F)nc2C(N)=O)cc1,6.38,6.38,6.38,6.38,2,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CCN(c2cncc3ccccc23)CC1,6.38,6.38,6.38,6.38,1,0.0,False
O=C(C1CCC(c2nnn3cnc4[nH]ccc4c23)CC1)N1CCC(F)C1,6.38,6.38,6.38,6.38,2,0.0,False
N#CC1CCCCC1n1nc(Nc2ccc(Cn3nccn3)cc2)c2c(=O)[nH]ccc21,6.38,6.38,6.38,6.38,1,0.0,False
CCCCS(=O)(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,6.38,6.38,6.38,6.38,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CN(C(=O)Nc2ccccc2)CC12CC2,6.38,6.38,6.38,6.38,1,0.0,False
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)[nH]c2c(F)cccc2c1=O,6.38,6.38,6.52,6.24,8,0.27999999999999936,False
CN(c1ncnc2[nH]ccc12)C1CC(NS(=O)(=O)c2ccccc2)C1,6.38,6.38,6.38,6.38,1,0.0,False
O=C(Nc1nc2cccc(C3=CCN(C(=O)C4CC4)CC3)n2n1)C1CC1,6.38,6.38,6.38,6.38,1,0.0,False
O=C(C1CC1)N1C2CCC1CN(c1ccnc(Nc3cnn(CCO)c3)n1)C2,6.38,6.38,6.38,6.38,3,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCC(F)C2)C1,6.38,6.386666666666667,6.53,6.25,3,0.28000000000000025,False
Cn1c(=O)c2cnc3[nH]ccc3c2n(C2CCCCC2)c1=O,6.38,6.38,6.38,6.38,1,0.0,False
O=C(Nc1nc2cccc(C3=CCC(NC(=O)C4CC4)CC3)n2n1)C1CC1,6.38,6.38,6.38,6.38,1,0.0,False
FC(F)(F)c1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.38,6.38,6.38,6.38,2,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(NS(=O)(=O)CC2CC(F)(F)C2)C1,6.38,6.38,6.38,6.38,2,0.0,False
CC(C)CNC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,6.38,6.38,6.38,6.38,1,0.0,False
CC(C)S(=O)(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,6.38,6.38,6.38,6.38,1,0.0,False
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN5CCOCC5C4)cc3)n2)ccc1OC1CCN(C(=O)C2CCC(=O)N2)CC1F,6.38,6.38,6.38,6.38,1,0.0,False
CC(Nc1cccn2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc12)c1ccccc1N(C)S(C)(=O)=O,6.38,6.38,6.38,6.38,1,0.0,False
Cc1cnc(Nc2cc(N3CCOCC3)cc(S(C)(=O)=O)c2)nc1Nc1cccc(CO)c1,6.38,6.38,6.38,6.38,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(NS(=O)(=O)C2CC(F)C2)C1,6.375,6.375,6.58,6.17,2,0.41000000000000014,False
N#CCC(C1CC1)n1nc(Nc2ccc(C(O)(c3ccccn3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.375,6.375,6.39,6.36,2,0.02999999999999936,False
O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3CO)nc12,6.37,6.94,9.22,6.37,5,2.8500000000000005,True
O=C(Nc1nc2cccc(C3CCC4(CC3)CN(C(=O)CC(F)(F)F)C4)n2n1)C1CC1,6.37,6.37,6.37,6.37,1,0.0,False
COc1cccc(COC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c1,6.37,6.37,6.37,6.37,1,0.0,False
CC(O)C(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CC(C)N(C6COC6)CC5C)cc4)n3)cc2C#N)C(F)C1,6.37,6.37,6.37,6.37,1,0.0,False
N#CC1CN(C(=O)OCCC2CC2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.37,6.37,6.37,6.37,1,0.0,False
C=CC(=O)NC1CC=C(c2ncnc3[nH]cc(-c4ccco4)c23)C1,6.37,6.37,6.37,6.37,1,0.0,False
COC1CC(CC#N)(n2cc(-c3nc(-c4cc(N)n(C)n4)cn4nccc34)cn2)C1,6.37,6.37,6.37,6.37,4,0.0,False
CC(=O)NCc1ccc2c(c1)[nH]c1c(C(N)=O)ccc(-c3cccc(-n4c(=O)cc5c(F)cccn5c4=O)c3C)c12,6.37,6.37,6.37,6.37,1,0.0,False
N#CCC1(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)CN(CC(F)(F)F)C1,6.37,6.37,6.37,6.37,1,0.0,False
CC(C)(C)NS(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)c3cc[nH]c(=O)c23)cc1,6.37,6.37,6.37,6.37,1,0.0,False
N#CCC1(COC(=O)N2CCC(n3cc(C(N)=O)c(Nc4ccc(F)cc4)n3)C(C#N)C2)CC1,6.37,6.37,6.37,6.37,1,0.0,False
Cc1[nH]c(C=C2C(=O)Nc3ccc(S(=O)(=O)Cc4c(Cl)cccc4Cl)cc32)c(C)c1C(=O)N1CCCC1CN1CCCC1,6.37,6.37,6.37,6.37,1,0.0,False
N#CC1CN(C(=O)OC2CCOCC2)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.37,6.37,6.37,6.37,1,0.0,False
C=CC(=O)N1CC=C(c2cccc3nc(NC(=O)C4CC4)nn23)CC1,6.37,6.37,6.37,6.37,1,0.0,False
N#CC1CCCCC1n1nc(Nc2ccc3c(c2)CN(CC(F)(F)F)C3=O)c2c(=O)[nH]ccc21,6.37,6.37,6.37,6.37,1,0.0,False
Cc1cc(Nc2nn(C3CCCCC3C#N)c3cc[nH]c(=O)c23)ccc1C(=O)N(C)C,6.37,6.37,6.37,6.37,1,0.0,False
FC(F)(F)c1cccc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)c1,6.37,6.37,6.37,6.37,1,0.0,False
FC(F)(F)Oc1ccc(NCC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1,6.37,6.46,6.64,6.37,3,0.2699999999999996,False
CC(C)c1ccccc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,6.37,6.37,6.37,6.37,1,0.0,False
Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CC(O)C4)c3)n2)cn1,6.37,6.369999999999999,6.43,6.31,8,0.1200000000000001,False
Cn1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC5CC5)C4)n3)n2)cn1,6.37,6.37,6.37,6.37,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CCN(S(=O)(=O)c2ccccc2)C1,6.37,6.37,6.37,6.37,1,0.0,False
CC(C)(C)NC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)C(C#N)C1,6.37,6.37,6.37,6.37,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)CCC2CC2)C1,6.37,6.37,6.37,6.37,2,0.0,False
COc1ccc(Nc2nc3c(N4CCN(C)CC4)cccn3n2)cc1,6.36,6.36,6.36,6.36,1,0.0,False
COc1cc(Nc2nc3cccc(-c4cccc(Cl)c4)c3o2)cc(OC)c1OC,6.36,6.36,6.36,6.36,1,0.0,False
CC(C)(C)OC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)C(C#N)C1,6.36,6.36,6.36,6.36,1,0.0,False
C=CC(=O)N1CCC(Cn2nc(-c3cc(C)n(C)n3)c3c(N)ncnc32)CC1,6.36,6.36,6.36,6.36,1,0.0,False
CCOC(=O)C(C)(C)C(O)(c1ccc(Nc2nn(C(CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,6.36,6.36,6.36,6.36,1,0.0,False
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)cccc1Cl,6.36,6.36,6.36,6.36,1,0.0,False
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1OC1CCOCC1,6.36,6.36,6.36,6.36,1,0.0,False
N#CC1(C(=O)N2CC=C(c3cccc4nc(NC(=O)C5CC5)nn34)CC2)CC1,6.36,6.36,6.36,6.36,1,0.0,False
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)ccn(-c2ccc(F)cc2)c1=O,6.36,6.36,6.36,6.36,4,0.0,False
COCC(C)(C)CN1Cc2cc(Nc3nn(C4CCCCC4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,6.36,6.36,6.36,6.36,1,0.0,False
CC(C)(C)S(=O)(=O)c1ccc(Nc2nn(C3CCCCC3C#N)c3cc[nH]c(=O)c23)cc1,6.36,6.36,6.36,6.36,1,0.0,False
N#CC1CCCC1n1nc(Nc2ccc3c(c2)CN(CC(F)(F)F)C3=O)c2c(=O)[nH]ccc21,6.36,6.36,6.36,6.36,1,0.0,False
N#CCC12CCC(n3c(CC(=O)NCC4CCCCC4)nc4cnc5[nH]ccc5c43)(CC1)CC2,6.36,6.36,6.36,6.36,1,0.0,False
N#CCC1CC(CC#N)(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)C1,6.36,6.359999999999999,6.67,6.05,2,0.6200000000000001,False
C=CC(=O)Nc1ccc(Cn2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)cc1,6.36,6.36,6.36,6.36,1,0.0,False
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccc(N)nc4)cc4ncccc34)n2)C1,6.36,6.36,6.36,6.36,1,0.0,False
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(OC3COC4C(O)COC34)n2)ccc1N1CCC(N(C)C)CC1,6.36,6.36,6.36,6.36,1,0.0,False
Cc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)N3CC(O)C3)c2n1,6.36,6.36,6.36,6.36,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)CC2CCCCC2)C1,6.36,6.36,6.36,6.36,1,0.0,False
NC(=O)c1cnn2cc(-c3ccccc3)cc2c1NCc1ccccc1,6.36,6.36,6.36,6.36,1,0.0,False
CC(C)(C)OC(=O)NCC1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,6.36,6.36,6.36,6.36,1,0.0,False
Cc1nccc(Nc2nccc3nc(-c4c(Cl)cccc4Cl)[nH]c23)n1,6.36,6.36,6.36,6.36,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(NS(=O)(=O)N2CCCCC2)C1,6.36,6.36,6.36,6.36,1,0.0,False
CC1CC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)CN1C(=O)CO,6.36,6.36,6.36,6.36,1,0.0,False
O=C(Nc1nc2cccc(C3=CCC(NC(=O)C4CC4F)CC3)n2n1)C1CC1,6.35,6.35,6.35,6.35,1,0.0,False
CC(C)NC(=O)c1cnn2ccc(N3CCCC3c3cc(F)cn(C)c3=O)nc12,6.35,6.662000000000001,7.91,6.35,5,1.5600000000000005,True
COc1ccc(C(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)cc1OC,6.35,6.35,6.35,6.35,1,0.0,False
CC(=O)NC1CCc2ccc(Oc3cnc4[nH]cc(C(=O)NC(C(=O)N5CC(C#N)C5)C(C)(C)C)c4n3)cc21,6.35,6.35,6.35,6.35,1,0.0,False
CC(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C(F)C1,6.35,6.35,6.35,6.35,1,0.0,False
CCn1ccnc1CN1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,6.35,6.35,6.35,6.35,1,0.0,False
N#CCC1(n2ccc(-c3nc(-c4cnnc(N)c4)cc4ncccc34)n2)CC(C#N)C1,6.35,6.35,6.35,6.35,1,0.0,False
CN(C)CC(C)(C)COC(=O)N1CCC(C#N)C(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,6.35,6.35,6.35,6.35,1,0.0,False
Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CC(C#N)C4)c3)n2)nn1,6.35,6.35,6.35,6.35,4,0.0,False
CC(O)C(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C(F)C1,6.35,6.35,6.35,6.35,1,0.0,False
CNc1nc2c(cc(C(=O)N(C)C3CC3)n2CC(O)CO)c2c1ncn2C,6.35,6.35,6.35,6.35,1,0.0,False
Cc1c(-c2c(Cl)cc(C(N)=O)c3[nH]c4cc(C(C)(C)O)ccc4c23)cccc1-n1c(=O)cc2c(F)cccn2c1=O,6.35,6.293333333333333,6.43,6.1,12,0.33000000000000007,False
CC1CCCN1S(=O)(=O)c1ccc(Nc2nn(C(CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,6.35,6.35,6.42,6.28,2,0.13999999999999968,False
N#CCC(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)CC1,6.35,6.35,6.35,6.35,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OCCCc2cccnc2)C1,6.35,6.35,6.35,6.35,1,0.0,False
Nc1ccc2cc1CCc1cncc(c1)Nc1ncc(Cl)c(n1)NC2,6.35,6.35,6.35,6.35,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)C2CN(C3CC3)C2)C1,6.35,6.35,6.35,6.35,1,0.0,False
C=CC(=O)NC1C=C(c2ncnc3[nH]cc(-c4ccco4)c23)CCC1,6.35,6.35,6.35,6.35,1,0.0,False
CC(Oc1ccc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)cc1C#N)C1CCOCC1,6.35,6.35,6.35,6.35,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CN(C(=O)CC#N)CC12CCC2,6.35,6.35,6.35,6.35,1,0.0,False
CN1CC=CCCOc2cccc(c2)-c2nc(nc3[nH]cnc23)Nc2cccc(c2)C1,6.35,6.35,6.35,6.35,1,0.0,False
COc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CCN(S(C)(=O)=O)CC3)c2n1,6.35,6.9275,8.66,6.35,4,2.3100000000000005,True
N#CC1CCCCC1n1nc(Nc2ccc3c(c2)CN(C2CCCC2)C3=O)c2c(=O)[nH]ccc21,6.35,6.35,6.35,6.35,1,0.0,False
COc1ncc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CCC(S(C)(=O)=O)CC3)c2n1,6.35,6.35,6.35,6.35,1,0.0,False
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,6.35,6.35,6.35,6.35,1,0.0,False
COCC(O)C(=O)N1CCC(Oc2ccc(-c3ncnc(Nc4ccc(N5CCN(C6COC6)CC5)cc4)n3)cc2C#N)C(F)C1,6.345,6.345000000000001,6.65,6.04,2,0.6100000000000003,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCCC3(COC3)C2)C1,6.34,6.34,6.34,6.34,1,0.0,False
Cc1ccc(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)CC2)cc1C,6.34,6.34,6.34,6.34,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CCN(Cc2ccc(C(F)(F)F)cc2)CC1,6.34,6.34,6.34,6.34,1,0.0,False
CC1CN(S(=O)(=O)c2ccc(Nc3nn(C(CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CC(C)O1,6.34,6.34,6.34,6.34,1,0.0,False
COCC(C)(C)CN1Cc2cc(Nc3nn(C4CCCCCC4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,6.34,6.34,6.34,6.34,1,0.0,False
O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1Cl,6.34,6.34,6.34,6.34,1,0.0,False
Cc1cc(-c2cc3ncccc3c(-c3ccn(C4(CC#N)CN(CC(F)(F)F)C4)n3)n2)n[nH]1,6.34,6.34,6.34,6.34,1,0.0,False
COc1cc(Nc2nc3cccc(-c4cccc5[nH]cnc45)c3o2)cc(OC)c1OC,6.34,6.34,6.34,6.34,1,0.0,False
COC(=O)CC1Nc2ccccc2-c2ccnc3[nH]cc1c23,6.34,6.34,6.34,6.34,1,0.0,False
CC(=O)N1CCC(c2ccc(Nc3ncc4ccn(-c5cccc(NS(=O)(=O)C(C)(C)C)c5)c4n3)cc2)CC1,6.34,6.34,6.34,6.34,1,0.0,False
Cc1cc(-c2ccnc(Nc3cnn(C)c3)n2)ccc1CNC(=O)N1CC(OC(C)C)C1,6.34,6.34,6.34,6.34,2,0.0,False
CC(Oc1cc(-c2ccccc2)cnc1N)c1cc(F)ccc1Cl,6.34,6.34,6.34,6.34,2,0.0,False
NC(=O)c1ncc(Nc2nccc(N3CC4CCC(C3)N4C(=O)C3CC3(F)F)n2)cc1F,6.34,6.34,6.34,6.34,3,0.0,False
Cc1cc(Nc2nn(C(CC#N)C3CC3)c3cc[nH]c(=O)c23)ccc1C1(C(F)(F)F)CCCN1,6.34,6.34,6.34,6.34,1,0.0,False
CN1CCN(c2cccc(Nc3nc4c(Nc5ccccc5CN(C)S(C)(=O)=O)cccn4n3)c2)CC1,6.34,6.34,6.34,6.34,1,0.0,False
CCOC(=O)c1c[nH]c2ncnc(-c3cccc(NC(=O)C=Cc4ccccn4)c3)c12,6.34,6.34,6.34,6.34,1,0.0,False
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4c3ncc(C#N)o3)n2)cn1,6.34,6.34,6.34,6.34,3,0.0,False
CN1CCC(c2ccc(Nc3ncnc(-c4ccc(OC5CCOCC5F)c(C#N)c4)n3)cc2)CC1,6.34,6.34,6.34,6.34,1,0.0,False
CCCS(=O)(=O)N1CCC(N(C)c2ncnc3[nH]ccc23)C1,6.34,6.34,6.34,6.34,1,0.0,False
N#CC1(CN2C3CCC2CN(c2ccnc(Nc4cn[nH]c4)n2)C3)CC1,6.34,6.34,6.34,6.34,3,0.0,False
Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,6.34,6.651666666666667,9.0,6.1,18,2.9000000000000004,True
Cn1cc(Nc2ncc(F)c(N3CC4(CO)CC4(NC(=O)C4CC4C#N)C3)n2)cn1,6.34,6.34,6.34,6.34,3,0.0,False
CC(C)NC(c1ccc(Nc2nn(C(CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1F)C(F)(F)F,6.335,6.335,6.43,6.24,2,0.1899999999999995,False
N#Cc1ccc2ncn(-c3ncc4[nH]c(=O)n(C5CCOCC5)c4n3)c2c1,6.33,6.33,6.33,6.33,1,0.0,False
CS(=O)(=O)N1CC(CC#N)(n2ccc(-c3nc(-c4ccn[nH]4)cc4ncccc34)n2)C1,6.33,6.33,6.33,6.33,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC12CC2,6.33,6.33,6.33,6.33,1,0.0,False
CC(C)(C)OC(=O)C1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1,6.33,6.33,6.33,6.33,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CCC(NCc2ccccc2O)CC1,6.33,6.33,6.33,6.33,1,0.0,False
O=C(NC1CCC1)c1cnn2ccc(N3CCCC3c3cc(F)ccc3F)nc12,6.33,6.9159999999999995,9.26,6.33,5,2.9299999999999997,True
COc1ccc(Nc2nc3c(Nc4ccc(S(C)(=O)=O)cc4)cccn3n2)cc1,6.33,6.33,6.33,6.33,1,0.0,False
c1cc(CCNC2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)ccn1,6.33,6.323333333333333,6.33,6.31,3,0.020000000000000462,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(S(=O)(=O)c2ccccc2)C1,6.33,6.33,6.33,6.33,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCC(C(F)F)C2)C1,6.33,6.33,6.33,6.33,1,0.0,False
N#CCC1(n2cc(C(N)=O)c(Nc3ccccc3)n2)CN(C(=O)OC2CCCCC2)C1,6.33,6.33,6.33,6.33,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(CS(=O)(=O)N2CCC(F)CC2)C1,6.33,6.33,6.33,6.33,1,0.0,False
O=C(C1CC1(F)F)N1C2CCC1CN(c1ccnc(Nc3cnc(CO)c(F)c3)n1)C2,6.33,6.330000000000001,6.33,6.33,3,0.0,False
CCNC(c1ccc(Nc2nn(C(CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1F)C(F)(F)F,6.33,6.33,6.34,6.32,2,0.019999999999999574,False
N#CCC1(n2ccc(-c3nc(-c4cccc(C(N)=O)n4)cc4ncccc34)n2)CC(C#N)C1,6.33,6.33,6.33,6.33,1,0.0,False
CC(OC(=O)N1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C(C#N)C1)C1CC1,6.33,6.33,6.33,6.33,1,0.0,False
COCCOc1ccc(F)cc1C1CCCN1c1ccn2ncc(C(=O)NC3CC3)c2n1,6.33,6.868,9.02,6.33,5,2.6899999999999995,True
O=C(c1cnn2ccc(N3CCCC3c3cncc(F)c3)nc12)N1CC(CO)C1,6.33,6.33,6.33,6.33,1,0.0,False
c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,6.33,6.33,6.33,6.33,1,0.0,False
CC1CN(S(=O)(=O)CC2CC(N(C)c3ncnc4[nH]ccc34)C2)C1,6.33,6.33,6.33,6.33,1,0.0,False
N#CC1CCCCC1n1nc(Nc2ccc(C(N)C(F)F)cc2)c2c(=O)[nH]ccc21,6.33,6.33,6.33,6.33,1,0.0,False
COC1CC(CC#N)(n2cc(-c3nc(-c4cc(NC(C)=O)[nH]n4)cn4nccc34)cn2)C1,6.33,6.33,6.33,6.33,4,0.0,False
N#CCC(C1CC1)n1nc(Nc2ccc3c(c2)CC2(CCCCC2)S3(=O)=O)c2c(=O)[nH]ccc21,6.33,6.33,6.33,6.33,1,0.0,False
CNC(=O)c1cnc2[nH]ccc2c1NC1CCN(Cc2cccc(OC)c2)CC1,6.33,6.33,6.33,6.33,1,0.0,False
C=CC(=O)N1CCC(Cn2nc(-c3cnn(C)c3)c3c(N)ncnc32)CC1,6.33,6.33,6.33,6.33,1,0.0,False
Cc1c(-c2ccc(C(N)=O)c3[nH]c4cc(N(C)C)ccc4c23)cccc1-n1c(=O)cc2c(F)cccn2c1=O,6.33,6.33,6.33,6.33,1,0.0,False
CCS(=O)(=O)CC1CC(N(C)c2ncnc3[nH]ccc23)C1,6.33,6.33,6.33,6.33,1,0.0,False
CN(c1ncnc2[nH]ccc12)C1CC(NS(=O)(=O)CC2(C)CC(C#N)C2)C1,6.33,6.33,6.33,6.33,1,0.0,False
N#CC1CCCCC1n1nc(Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c2c(=O)[nH]ccc21,6.33,6.33,6.33,6.33,1,0.0,False
CC(CC#N)N1C2CCC1CN(c1ccnc(Nc3cn[nH]c3)n1)C2,6.33,6.330000000000001,6.33,6.33,3,0.0,False
N#CCC1(n2cc(-c3cc(-c4cc[nH]n4)cc4nccn34)cn2)CC(C#N)C1,6.33,6.33,6.33,6.33,1,0.0,False
CC(C)(C)OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccn3)n2)CC1,6.33,6.33,6.33,6.33,1,0.0,False
C=CC(=O)NC1CCC=C(c2ncnc3[nH]cc(-c4ccccc4)c23)C1,6.33,6.33,6.33,6.33,1,0.0,False
