molecule_chembl_id,smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id
CHEMBL6018085,O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3ccncc3)c2F)C1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5971619,CN(C)c1ccc(-c2nc(-c3cnn4ccccc34)nc(N[C@@H]3CCCN(C(=O)CO)C3)c2F)cn1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL6064335,Cc1ncc(-c2nc(-c3cnn4ccccc34)nc(N[C@@H]3CCCN(C(=O)CO)C3)c2F)cn1,IC50,2.0,nM,8.7,CHEMBL5735698
CHEMBL5776382,CCOCCOc1nc(-c2cnn3ccccc23)nc(N[C@@H]2CCCN(C(=O)CO)C2)c1F,IC50,2.0,nM,8.7,CHEMBL5735698
CHEMBL5940625,O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3ccc(CO)nc3)c2F)C1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5818771,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3ccc(CO)nc3)c2F)C1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5950806,Cc1cc(-c2nc(-c3cnn4ccccc34)nc(N[C@@H]3CCCN(C(=O)CO)C3)c2F)cc(C)n1,IC50,3.0,nM,8.52,CHEMBL5735698
CHEMBL5902730,Cc1cc(-c2nc(-c3cnn4ccccc34)nc(N[C@@H]3CCCN(C(=O)CC#N)C3)c2F)cc(C)n1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL6060185,O=C(CO)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3cncc(CO)c3)c2F)C1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5793990,N#CCC(=O)N1CCC[C@@H](Nc2nc(-c3cnn4ccccc34)nc(-c3cncc(CO)c3)c2F)C1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5860119,C[C@H](O)COc1nc(-c2cnn3ccccc23)nc(O[C@@H]2CCCN(C(=O)CO)C2)c1F,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL6015454,COC[C@@H](C)Oc1nc(-c2cnn3ccccc23)nc(N[C@@H]2CCCN(c3cnc(C#N)cn3)C2)c1F,IC50,2.0,nM,8.7,CHEMBL5735698
CHEMBL5944766,CC(C)OC(=O)c1nc(-c2cnn3ccccc23)nc(N[C@@H]2CCCN(C(=O)CO)C2)c1F,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5970283,COc1nc(-c2cnn3ccccc23)nc(N[C@@H]2CCCN(C(=O)CO)C2)c1C,IC50,3.0,nM,8.52,CHEMBL5735698
CHEMBL5992551,COc1cc(N[C@@H]2CCCN(C(=O)CO)C2)nc(-c2cnn3ccccc23)n1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5803116,COc1cc(N[C@@H]2CCCN(C(=O)CC#N)C2)nc(-c2cnn3ccccc23)n1,IC50,3.0,nM,8.52,CHEMBL5735698
CHEMBL6013346,COCCOc1cc(N[C@@H]2CCCN(C(=O)CO)C2)nc(-c2cnn3ccccc23)n1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5991302,COCCOc1cc(N[C@@H]2CCCN(C(=O)CC#N)C2)nc(-c2cnn3ccccc23)n1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL6038107,COc1cc(-c2cc(N[C@@H]3CCCN(C(=O)CO)C3)nc(-c3cnn4ccccc34)n2)ccn1,IC50,2.0,nM,8.7,CHEMBL5735698
CHEMBL5794017,Cc1ccc(-c2cc(N[C@@H]3CCCN(C(=O)CO)C3)nc(-c3cnn4ccccc34)n2)cn1,IC50,9.0,nM,8.05,CHEMBL5735698
CHEMBL6060818,Cc1ccc(-c2cc(N[C@@H]3CCCN(C(=O)CC#N)C3)nc(-c3cnn4ccccc34)n2)cn1,IC50,2.0,nM,8.7,CHEMBL5735698
CHEMBL5739953,Cc1cc(-c2cc(N[C@@H]3CCCN(C(=O)CO)C3)nc(-c3cnn4ccccc34)n2)cc(C)n1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5767553,Cc1cc(-c2cc(N[C@@H]3CCCN(C(=O)CC#N)C3)nc(-c3cnn4ccccc34)n2)cc(C)n1,IC50,2.0,nM,8.7,CHEMBL5735698
CHEMBL5836472,N#CCC(=O)N1CCC[C@@H](Nc2cc(OCCO)nc(-c3cnn4ccccc34)n2)C1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL5990677,N#Cc1cnc(N2CCC[C@@H](Nc3cc(OCCO)nc(-c4cnn5ccccc45)n3)C2)cn1,IC50,3.0,nM,8.52,CHEMBL5735698
CHEMBL5981320,O=C(CO)N1CCC[C@@H](Nc2cc(-c3cncc(O)c3)nc(-c3cnn4ccccc34)n2)C1,IC50,5.0,nM,8.3,CHEMBL5735698
CHEMBL5876365,N#CCC(=O)N1CCC[C@@H](Nc2cc(-c3cncc(O)c3)nc(-c3cnn4ccccc34)n2)C1,IC50,1.0,nM,9.0,CHEMBL5735698
CHEMBL4089234,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,IC50,1.92,nM,8.72,CHEMBL5735745
CHEMBL4111202,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)c(Cl)c2)n1,IC50,23.4,nM,7.63,CHEMBL5735745
CHEMBL4108565,N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OC(F)(F)F)cc2)n1,IC50,1.35,nM,8.87,CHEMBL5735745
CHEMBL4071005,COc1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)ccc1Cl,IC50,3.88,nM,8.41,CHEMBL5735745
CHEMBL5936740,CSc1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)ccc1Cl,IC50,5.48,nM,8.26,CHEMBL5735745
CHEMBL4061128,N#Cc1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc1,IC50,1.24,nM,8.91,CHEMBL5735745
CHEMBL4072848,COc1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)ccc1C#N,IC50,3.28,nM,8.48,CHEMBL5735745
CHEMBL5914525,CC(C)c1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)ccc1C#N,IC50,9.7,nM,8.01,CHEMBL5735745
CHEMBL5920167,Cc1noc2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)cc3C(N)=O)cc12,IC50,3.04,nM,8.52,CHEMBL5735745
CHEMBL1789941,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,IC50,2.0,nM,8.7,CHEMBL5735752
CHEMBL3039513,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,IC50,130.0,nM,6.89,CHEMBL5735752
CHEMBL1287853,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,IC50,8.0,nM,8.1,CHEMBL5735752
CHEMBL1078178,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,IC50,20.0,nM,7.7,CHEMBL5735752
CHEMBL1231124,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,IC50,0.7,nM,9.15,CHEMBL5735752
CHEMBL3702942,N#C[C@H]1C[C@H](O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,IC50,150.0,nM,6.82,CHEMBL5735752
CHEMBL2206059,CS(=O)(=O)NCc1nc2cnc3[nH]ccc3c2n1[C@@H]1C[C@H]2CC[C@@H]1C2,IC50,190.0,nM,6.72,CHEMBL5735752
CHEMBL5901873,N#C[C@@H]1C[C@H](N2CCC2)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,IC50,240.0,nM,6.62,CHEMBL5735752
CHEMBL5871332,N#Cc1ccc(COc2ccc(-c3cccc4nc(NC(=O)C5CC5)nn34)cc2)cn1,IC50,30.0,nM,7.52,CHEMBL5735752
CHEMBL3301607,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,460.0,nM,6.34,CHEMBL5735752
CHEMBL2105759,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,IC50,4.0,nM,8.4,CHEMBL5735752
CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,IC50,30.0,nM,7.52,CHEMBL5735752
CHEMBL5875368,N#CC[C@]1(n2cc(-c3nc(-c4cc(CO)on4)cn4nccc34)cn2)C[C@@H](C#N)C1,IC50,40.0,nM,7.4,CHEMBL5735985
CHEMBL5953296,N#CCC1(n2cc(-c3nc(-c4cc(CO)[nH]n4)cn4nccc34)cn2)CN(CC2CC2)C1,IC50,299.0,nM,6.52,CHEMBL5735985
CHEMBL5744743,CCN1CC(CC#N)(n2cc(-c3nc(-c4cc(CO)[nH]n4)cn4nccc34)cn2)C1,IC50,487.0,nM,6.31,CHEMBL5735985
CHEMBL6033519,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CCC4)c3)n2)cn1,IC50,141.0,nM,6.85,CHEMBL5735985
CHEMBL5890917,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(NC(C)=O)[nH]n4)cn4nccc34)cn2)C1,IC50,472.0,nM,6.33,CHEMBL5735985
CHEMBL5873591,CNC(=O)c1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](OC)C4)c3)n2)[nH]n1,IC50,500.0,nM,6.3,CHEMBL5735985
CHEMBL4741903,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(CC#N)C4)c3)n2)cn1,IC50,37.0,nM,7.43,CHEMBL5735985
CHEMBL5928782,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(S(C)(=O)=O)C4)c3)n2)cn1,IC50,42.0,nM,7.38,CHEMBL5735985
CHEMBL5914189,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CN(S(=O)(=O)C5CC5)C4)c3)n2)cn1,IC50,49.0,nM,7.31,CHEMBL5735985
CHEMBL4780288,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](CC#N)C4)c3)n2)cn1,IC50,38.0,nM,7.42,CHEMBL5735985
CHEMBL4781973,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](CC#N)C4)c3)n2)cn1,IC50,159.0,nM,6.8,CHEMBL5735985
CHEMBL5912075,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](O)C4)c3)n2)cn1,IC50,487.0,nM,6.31,CHEMBL5735985
CHEMBL5765506,Cn1cc(-c2cn3nccc3c(-c3cnn(C4(CC#N)CC(O)C4)c3)n2)cn1,IC50,367.0,nM,6.43,CHEMBL5735985
CHEMBL4758753,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,IC50,228.0,nM,6.64,CHEMBL5735985
CHEMBL4764176,CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cnn(C)c4)cn4nccc34)cn2)C1,IC50,99.0,nM,7.0,CHEMBL5735985
CHEMBL5780749,C[C@H]1N(CC(F)(F)F)C[C@]1(CC#N)n1cc(-c2nc(-c3cnn(C)c3)cn3nccc23)cn1,IC50,205.0,nM,6.69,CHEMBL5735985
CHEMBL6041151,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](c5ccn[nH]5)C4)c3)n2)cn1,IC50,206.0,nM,6.69,CHEMBL5735985
CHEMBL4740298,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@H](C#N)C4)c3)n2)cn1,IC50,8.0,nM,8.1,CHEMBL5735985
CHEMBL4459585,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,IC50,74.0,nM,7.13,CHEMBL5735985
CHEMBL5751224,Cc1nn([C@]2(CC#N)C[C@@H](C#N)C2)cc1-c1nc(-c2cnn(C)c2)cn2nccc12,IC50,109.0,nM,6.96,CHEMBL5735985
CHEMBL6063769,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)c(CO)n1,IC50,127.0,nM,6.9,CHEMBL5735985
CHEMBL5765048,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)c(N)n1,IC50,26.0,nM,7.58,CHEMBL5735985
CHEMBL5787292,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(N)n(C)n4)cn4nccc34)cn2)C1,IC50,432.0,nM,6.37,CHEMBL5735985
CHEMBL5815455,Cc1cnn2cc(-c3cnn(C)c3)nc(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)c12,IC50,99.0,nM,7.0,CHEMBL5735985
CHEMBL5954398,Cc1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)n[nH]1,IC50,158.0,nM,6.8,CHEMBL5735985
CHEMBL5815526,CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cc(CO)[nH]n4)cn4nccc34)cn2)C1,IC50,171.0,nM,6.77,CHEMBL5735985
CHEMBL5880001,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(CO)[nH]n4)cn4nccc34)cn2)C1,IC50,249.0,nM,6.6,CHEMBL5735985
CHEMBL5938224,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cc(N)[nH]n4)cn4nccc34)cn2)C1,IC50,71.0,nM,7.15,CHEMBL5735985
CHEMBL5812915,CO[C@H]1C[C@](CC#N)(n2cc(-c3nc(-c4cn(C)nc4CO)cn4nccc34)cn2)C1,IC50,324.0,nM,6.49,CHEMBL5735985
CHEMBL5786582,CO[C@H]1C[C@@](CC#N)(n2cc(-c3nc(-c4cc(C(N)=O)n[nH]4)cn4nccc34)cn2)C1,IC50,339.0,nM,6.47,CHEMBL5735985
CHEMBL5932251,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)nn1,IC50,444.0,nM,6.35,CHEMBL5735985
CHEMBL5920938,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@](C)(C#N)C4)c3)n2)cn1,IC50,19.0,nM,7.72,CHEMBL5735985
CHEMBL5895884,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@](C)(C#N)C4)c3)n2)cn1,IC50,268.0,nM,6.57,CHEMBL5735985
CHEMBL5899662,Cc1cc2c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)nc(-c3cnn(C)c3)cn2n1,IC50,755.0,nM,6.12,CHEMBL5735985
CHEMBL5779554,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)c(=O)[nH]1,IC50,166.0,nM,6.78,CHEMBL5735985
CHEMBL5967556,CS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,IC50,235.0,nM,6.63,CHEMBL5736278
CHEMBL5906873,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(S(N)(=O)=O)cc1,IC50,147.0,nM,6.83,CHEMBL5736278
CHEMBL5851338,CN(C)S(=O)(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,IC50,95.0,nM,7.02,CHEMBL5736278
CHEMBL5815147,CNS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,IC50,109.0,nM,6.96,CHEMBL5736278
CHEMBL5878666,CN(C)C(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,IC50,112.0,nM,6.95,CHEMBL5736278
CHEMBL5812211,NCCCNC(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,IC50,297.0,nM,6.53,CHEMBL5736278
CHEMBL5844413,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N[C@@H]2CCCNC2)cc1,IC50,261.0,nM,6.58,CHEMBL5736278
CHEMBL5916484,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N[C@H]2CCCNC2)cc1,IC50,268.0,nM,6.57,CHEMBL5736278
CHEMBL5899493,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N2CCOCC2)cc1,IC50,267.0,nM,6.57,CHEMBL5736278
CHEMBL5754256,CNCCNC(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,IC50,311.0,nM,6.51,CHEMBL5736278
CHEMBL5939105,CNCCCNC(=O)c1ccc(Nc2oc(-c3c(F)cccc3F)nc2C(N)=O)cc1,IC50,338.0,nM,6.47,CHEMBL5736278
CHEMBL5942134,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N[C@@H]2CCNC2)cc1,IC50,292.0,nM,6.54,CHEMBL5736278
CHEMBL6049136,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N[C@H]2CCNC2)cc1,IC50,182.0,nM,6.74,CHEMBL5736278
CHEMBL5792521,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N2CCC[C@@H]2CO)cc1,IC50,36.0,nM,7.44,CHEMBL5736278
CHEMBL5831892,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)NCCO)cc1,IC50,101.0,nM,7.0,CHEMBL5736278
CHEMBL5908590,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)NCCCO)cc1,IC50,119.0,nM,6.92,CHEMBL5736278
CHEMBL5958215,NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)NC2CCNCC2)cc1,IC50,167.0,nM,6.78,CHEMBL5736278
CHEMBL5985594,CN1CCC(NC(=O)c2ccc(Nc3oc(-c4c(F)cccc4F)nc3C(N)=O)cc2)CC1,IC50,192.0,nM,6.72,CHEMBL5736278
CHEMBL5887357,CS(=O)(=O)c1ccc(Nc2oc(-c3c(Cl)cccc3Cl)nc2C(N)=O)cc1,IC50,87.7,nM,7.06,CHEMBL5736278
CHEMBL5881363,CS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cccc3Cl)nc2C(N)=O)cc1,IC50,72.6,nM,7.14,CHEMBL5736278
CHEMBL5874607,CS(=O)(=O)c1ccc(Nc2oc(-c3c(F)cc(F)cc3F)nc2C(N)=O)cc1,IC50,412.0,nM,6.38,CHEMBL5736278
CHEMBL5841658,CS(=O)(=O)c1ccc(Nc2oc(-c3cc(F)ccc3F)nc2C(N)=O)cc1,IC50,663.0,nM,6.18,CHEMBL5736278
CHEMBL6034171,CC(C)N1C(=O)c2ccccc2-c2n[nH]c3ccnc1c23,IC50,550.0,nM,6.26,CHEMBL5736412
CHEMBL6021506,O=C1c2ccccc2-c2n[nH]c3ccnc(c23)N1C1CCC1,IC50,580.0,nM,6.24,CHEMBL5736412
CHEMBL5934651,O=C1c2ccccc2-c2n[nH]c3ccnc(c23)N1C1CCOCC1,IC50,840.0,nM,6.08,CHEMBL5736412
CHEMBL6028344,Fc1ccc2c(c1)-c1n[nH]c3ccnc(c13)N(C1CCOCC1)C2,IC50,900.0,nM,6.05,CHEMBL5736412
CHEMBL5837352,Cn1ncc2c1CN(C1CCOCC1)c1nccc3[nH]nc-2c13,IC50,920.0,nM,6.04,CHEMBL5736412
CHEMBL5837062,CCn1cc2c(n1)CN(C1CCOCC1)c1nccc3[nH]nc-2c13,IC50,660.0,nM,6.18,CHEMBL5736412
CHEMBL6059695,Cc1cc2c(cn1)CN(C1CCOCC1)c1nccc3[nH]nc-2c13,IC50,890.0,nM,6.05,CHEMBL5736412
CHEMBL3301607,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,IC50,73.4,nM,7.13,CHEMBL5736427
CHEMBL234085,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,IC50,130.0,nM,6.89,CHEMBL5736604
CHEMBL3622821,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,IC50,64.0,nM,7.19,CHEMBL5736604
CHEMBL5397400,COC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCN(C)CC1,IC50,725.0,nM,6.14,CHEMBL5736604
CHEMBL5838381,CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1C[C@@H](C)N[C@H](C)C1,IC50,456.0,nM,6.34,CHEMBL5736604
CHEMBL5780926,CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1C[C@@H](C)N[C@H](C)C1,IC50,162.0,nM,6.79,CHEMBL5736604
CHEMBL5866327,CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCCN(C)CC1,IC50,968.0,nM,6.01,CHEMBL5736604
CHEMBL5867359,COC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCCN(C)CC1,IC50,604.0,nM,6.22,CHEMBL5736604
CHEMBL5878408,COC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCCN(C)CC1,IC50,718.0,nM,6.14,CHEMBL5736604
CHEMBL5770650,CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCN(C)C[C@@H]1C,IC50,612.0,nM,6.21,CHEMBL5736604
CHEMBL5873265,COC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCN(C)C[C@H]1C,IC50,293.0,nM,6.53,CHEMBL5736604
CHEMBL5996894,COC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCN(C)C[C@H]1C,IC50,709.0,nM,6.15,CHEMBL5736604
CHEMBL5857763,Cc1cnc(Nc2cccc(S(C)(=O)=O)c2F)nc1-c1c[nH]c2c(NC(=O)[C@@H](COCc3ccccc3)N3CCN(C)CC3)cccc12,IC50,910.0,nM,6.04,CHEMBL5736604
CHEMBL3655080,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC(F)(F)F)C1,IC50,381.0,nM,6.42,CHEMBL5736621
CHEMBL3655081,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,803.0,nM,6.09,CHEMBL5736621
CHEMBL3655082,CC(C)CS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,542.0,nM,6.27,CHEMBL5736621
CHEMBL3655083,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)[C@H]2C[C@H](CC#N)C2)C1,IC50,607.0,nM,6.22,CHEMBL5736621
CHEMBL3655086,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC2COC2)C1,IC50,933.0,nM,6.03,CHEMBL5736621
CHEMBL3655088,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)[C@H]2C[C@](C)(CC#N)C2)C1,IC50,750.0,nM,6.12,CHEMBL5736621
CHEMBL3655089,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)c2cc(C#N)ccn2)C1,IC50,700.0,nM,6.16,CHEMBL5736621
CHEMBL5869700,CCCS(=O)(=O)N[C@H]1CCC(N(C)c2ncnc3[nH]ccc23)C1,IC50,574.0,nM,6.24,CHEMBL5736621
CHEMBL3655093,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)CC2CC(F)(F)C2)C1,IC50,413.0,nM,6.38,CHEMBL5736621
CHEMBL3655094,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)C2CC(F)(F)C2)C1,IC50,177.0,nM,6.75,CHEMBL5736621
CHEMBL3655096,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)C2CN(C3CC3)C2)C1,IC50,597.0,nM,6.22,CHEMBL5736621
CHEMBL3655098,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CC[C@@H](C#N)C2)C1,IC50,308.0,nM,6.51,CHEMBL5736621
CHEMBL3655099,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CC[C@H](C#N)C2)C1,IC50,434.0,nM,6.36,CHEMBL5736621
CHEMBL3655102,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CC(C#N)C2)C1,IC50,171.0,nM,6.77,CHEMBL5736621
CHEMBL3655103,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2CCC(c3cc[nH]n3)CC2)C1,IC50,52.0,nM,7.28,CHEMBL5736621
CHEMBL3655104,CN(CCC#N)S(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,412.0,nM,6.38,CHEMBL5736621
CHEMBL3658853,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2C[C@H]3C[C@@]3(C#N)C2)C1,IC50,551.0,nM,6.26,CHEMBL5736621
CHEMBL3904533,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](NS(=O)(=O)N2C[C@@H]3C[C@]3(C#N)C2)C1,IC50,987.0,nM,6.01,CHEMBL5736621
CHEMBL3658856,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCC(F)(F)CC2)C1,IC50,373.0,nM,6.43,CHEMBL5736621
CHEMBL3658857,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CCC(O)(C(F)(F)F)CC2)C1,IC50,88.0,nM,7.06,CHEMBL5736621
CHEMBL3658858,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC[C@@H](C#N)C2)C1,IC50,179.0,nM,6.75,CHEMBL5736621
CHEMBL3658859,CN(c1ncnc2[nH]ccc12)[C@H]1C[C@@H](CS(=O)(=O)N2CC[C@H](C#N)C2)C1,IC50,372.0,nM,6.43,CHEMBL5736621
CHEMBL3658860,CCCCS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,220.0,nM,6.66,CHEMBL5736621
CHEMBL3658861,CCCS(=O)(=O)C[C@H]1C[C@H](N(C)c2ncnc3[nH]ccc23)C1,IC50,946.0,nM,6.02,CHEMBL5736621
