smiles,pic50,scaffold,n_measurements
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C(O)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.18,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,2
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C(O)C(F)F)cc2)c2c(=O)[nH]ccc21,6.21,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C3(C(F)(F)F)CC3)cc2)c2c(=O)[nH]ccc21,5.09,O=c1[nH]ccc2c1c(Nc1ccc(C3CC3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C3(C(F)(F)F)CCCCN3)cc2)c2c(=O)[nH]ccc21,6.904999999999999,O=c1[nH]ccc2c1c(Nc1ccc(C3CCCCN3)cc1)nn2C1CCCCC1,2
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C3(C(F)(F)F)CCCN3)cc2)c2c(=O)[nH]ccc21,6.574999999999999,O=c1[nH]ccc2c1c(Nc1ccc(C3CCCN3)cc1)nn2C1CCCCC1,2
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C3(N)CCC3)cc2)c2c(=O)[nH]ccc21,6.5,O=c1[nH]ccc2c1c(Nc1ccc(C3CCC3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C3(O)CCC(C(=O)O)CC3)cc2)c2c(=O)[nH]ccc21,6.42,O=c1[nH]ccc2c1c(Nc1ccc(C3CCCCC3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C3CC4CCC(C3)N4)cc2)c2c(=O)[nH]ccc21,6.24,O=c1[nH]ccc2c1c(Nc1ccc(C3CC4CCC(C3)N4)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C3CCCN3)cc2)c2c(=O)[nH]ccc21,6.285,O=c1[nH]ccc2c1c(Nc1ccc(C3CCCN3)cc1)nn2C1CCCCC1,2
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(C3CCNCC3)cc2)c2c(=O)[nH]ccc21,6.01,O=c1[nH]ccc2c1c(Nc1ccc(C3CCNCC3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(CN)cc2)c2c(=O)[nH]ccc21,6.09,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(CNC(=O)c3cnco3)cc2)c2c(=O)[nH]ccc21,5.82,O=C(NCc1ccc(Nc2nn(C3CCCCC3)c3cc[nH]c(=O)c23)cc1)c1cnco1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(CNC(=O)c3ncccn3)cc2)c2c(=O)[nH]ccc21,5.7,O=C(NCc1ccc(Nc2nn(C3CCCCC3)c3cc[nH]c(=O)c23)cc1)c1ncccn1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(CNCC(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.28,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(Cl)cc2)c2c(=O)[nH]ccc21,4.99,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(Cn3ccnn3)cc2)c2c(=O)[nH]ccc21,6.47,O=c1[nH]ccc2c1c(Nc1ccc(Cn3ccnn3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(Cn3nccn3)cc2)c2c(=O)[nH]ccc21,6.38,O=c1[nH]ccc2c1c(Nc1ccc(Cn3nccn3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(F)c(CN)c2)c2c(=O)[nH]ccc21,5.64,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(F)cc2)c2c(=O)[nH]ccc21,5.12,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)c2c(=O)[nH]ccc21,6.32,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCCC3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c2c(=O)[nH]ccc21,6.33,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCOCC3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(S(=O)(=O)NCC3CC3)cc2)c2c(=O)[nH]ccc21,6.22,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)NCC3CC3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(S(=O)(=O)NCc3ccccc3)cc2)c2c(=O)[nH]ccc21,5.92,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)NCc3ccccc3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc(S(N)(=O)=O)cc2)c2c(=O)[nH]ccc21,6.07,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc([C@@H](N)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.43,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc([C@H](N)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.39,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc([C@H]3C[C@H]4CC[C@@H](C3)N4)cc2)c2c(=O)[nH]ccc21,6.41,O=c1[nH]ccc2c1c(Nc1ccc([C@H]3C[C@H]4CC[C@@H](C3)N4)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc([C@]3(O)CC[C@H](C(=O)O)CC3)cc2)c2c(=O)[nH]ccc21,5.57,O=c1[nH]ccc2c1c(Nc1ccc(C3CCCCC3)cc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)C(O)C2(CCCCC2)S3(=O)=O)c2c(=O)[nH]ccc21,6.445,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CC1(CCCCC1)S3(=O)=O)nn2C1CCCCC1,2
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CC(C(=O)O)C3)c2c(=O)[nH]ccc21,5.47,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCC3)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CC2(CC2)C3(O)C(F)(F)F)c2c(=O)[nH]ccc21,6.3,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CC1(CC1)C3)nn2C1CCCCC1,2
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CC2(CCCCC2)S3(=O)=O)c2c(=O)[nH]ccc21,5.55,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CC1(CCCCC1)S3(=O)=O)nn2C1CCCCC1,2
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CCNC3)c2c(=O)[nH]ccc21,5.58,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCNC3)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CCS3(=O)=O)c2c(=O)[nH]ccc21,6.15,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCS3(=O)=O)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(C(=O)c2cnc(N4CCCCC4)cn2)C3)c2c(=O)[nH]ccc21,5.82,O=C(c1cnc(N2CCCCC2)cn1)N1Cc2ccc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)cc2C1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(C2CCCCC2)C3=O)c2c(=O)[nH]ccc21,6.21,O=C1c2ccc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)cc2CN1C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(C2CCOCC2)C3=O)c2c(=O)[nH]ccc21,6.39,O=C1c2ccc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)cc2CN1C1CCOCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(C2CCOCC2)S3(=O)=O)c2c(=O)[nH]ccc21,6.6,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CN(C1CCOCC1)S3(=O)=O)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(C2CCSCC2)C3=O)c2c(=O)[nH]ccc21,6.29,O=C1c2ccc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)cc2CN1C1CCSCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(CC(F)(F)F)C3)c2c(=O)[nH]ccc21,5.96,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNC3)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(CC(F)(F)F)C3=O)c2c(=O)[nH]ccc21,6.37,O=C1NCc2cc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)ccc21,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(CC(F)(F)F)S3(=O)=O)c2c(=O)[nH]ccc21,6.24,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(CC2CCCC2)C3)c2c(=O)[nH]ccc21,6.04,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CN(CC1CCCC1)C3)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(CC2CCCC2)S3(=O)=O)c2c(=O)[nH]ccc21,6.19,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CN(CC1CCCC1)S3(=O)=O)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(CCO)S3(=O)=O)c2c(=O)[nH]ccc21,6.04,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN([C@H]2CC[C@@H](C(=O)O)CC2)S3(=O)=O)c2c(=O)[nH]ccc21,6.33,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CN(C1CCCCC1)S3(=O)=O)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CN([C@H]2CC[C@H](C(=O)O)CC2)S3(=O)=O)c2c(=O)[nH]ccc21,6.85,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CN(C1CCCCC1)S3(=O)=O)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CNC3)c2c(=O)[nH]ccc21,6.07,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNC3)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CNC3C(F)F)c2c(=O)[nH]ccc21,6.17,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNC3)nn2C1CCCCC1,2
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CNCC3)c2c(=O)[nH]ccc21,6.06,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNCC3)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccc3c(c2)CNS3(=O)=O)c2c(=O)[nH]ccc21,6.21,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(CN)c2)c2c(=O)[nH]ccc21,5.28,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(CN3CCOCC3)c2)c2c(=O)[nH]ccc21,5.77,O=c1[nH]ccc2c1c(Nc1cccc(CN3CCOCC3)c1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(CNC(=O)c3cnco3)c2)c2c(=O)[nH]ccc21,5.64,O=C(NCc1cccc(Nc2nn(C3CCCCC3)c3cc[nH]c(=O)c23)c1)c1cnco1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(CNC(=O)c3ncccn3)c2)c2c(=O)[nH]ccc21,5.24,O=C(NCc1cccc(Nc2nn(C3CCCCC3)c3cc[nH]c(=O)c23)c1)c1ncccn1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(CNCC(F)(F)F)c2)c2c(=O)[nH]ccc21,5.75,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(Cn3cccn3)c2)c2c(=O)[nH]ccc21,5.77,O=c1[nH]ccc2c1c(Nc1cccc(Cn3cccn3)c1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(Cn3ccnn3)c2)c2c(=O)[nH]ccc21,6.31,O=c1[nH]ccc2c1c(Nc1cccc(Cn3ccnn3)c1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc(Cn3cnnc3)c2)c2c(=O)[nH]ccc21,5.92,O=c1[nH]ccc2c1c(Nc1cccc(Cn3cnnc3)c1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc([C@@H](N)C(F)(F)F)c2)c2c(=O)[nH]ccc21,5.66,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2cccc([C@H](N)C(F)(F)F)c2)c2c(=O)[nH]ccc21,5.82,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccccc2)c2c(=O)[nH]ccc21,5.5,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1,1
N#C[C@H]1CCCC[C@@H]1n1nc(Nc2ccnc(F)c2)c2c(=O)[nH]ccc21,5.27,O=c1[nH]ccc2c1c(Nc1ccncc1)nn2C1CCCCC1,1
N#C[C@H]1CCC[C@@H](O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.0,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
N#C[C@H]1CCC[C@@H]1n1cc(C(N)=O)c(Nc2ccccc2)n1,7.0,c1ccc(Nc2ccn(C3CCCC3)n2)cc1,1
N#C[C@H]1CCC[C@@H]1n1nc(Nc2ccc(C(N)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.195,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCC1,4
N#C[C@H]1CCC[C@@H]1n1nc(Nc2ccc(C(O)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.28,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCC1,1
N#C[C@H]1CCC[C@@H]1n1nc(Nc2ccc(C3(C(F)(F)F)CCCCN3)cc2)c2c(=O)[nH]ccc21,7.0600000000000005,O=c1[nH]ccc2c1c(Nc1ccc(C3CCCCN3)cc1)nn2C1CCCC1,2
N#C[C@H]1CCC[C@@H]1n1nc(Nc2ccc(S(N)(=O)=O)cc2)c2c(=O)[nH]ccc21,6.29,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCC1,1
N#C[C@H]1CCC[C@@H]1n1nc(Nc2ccc3c(c2)CN(CC(F)(F)F)S3(=O)=O)c2c(=O)[nH]ccc21,6.3,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2C1CCCC1,1
N#C[C@H]1CCC[C@@H]1n1nc(Nc2ccnc(F)c2)c2c(=O)[nH]ccc21,5.24,O=c1[nH]ccc2c1c(Nc1ccncc1)nn2C1CCCC1,1
N#C[C@H]1CCC[C@H](O)C1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.5,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
N#C[C@H]1CCN(C(=O)[C@H](NC(=O)c2c[nH]c3ncc(C4CC4)nc23)C2CC2)C1,7.8950000000000005,O=C(N[C@@H](C(=O)N1CCCC1)C1CC1)c1c[nH]c2ncc(C3CC3)nc12,2
N#C[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,7.42,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCCC5)CC4)c23)[nH]1,2
N#C[C@H]1CCNC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.9,c1ccc(Nc2ccn([C@@H]3CCCNC3)n2)cc1,1
N#C[C@H]1CCOCC1n1nc(Nc2ccc(C(O)(c3ccccn3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.785,O=c1[nH]ccc2c1c(Nc1ccc(Cc3ccccn3)cc1)nn2C1CCCOC1,2
N#C[C@H]1CCOCC1n1nc(Nc2ccc(C(O)(c3ccncc3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.9350000000000005,O=c1[nH]ccc2c1c(Nc1ccc(Cc3ccncc3)cc1)nn2C1CCCOC1,2
N#C[C@H]1CCOCC1n1nc(Nc2ccc(C3(C(F)(F)F)CCNC3)cc2)c2c(=O)[nH]ccc21,6.785,O=c1[nH]ccc2c1c(Nc1ccc(C3CCNC3)cc1)nn2C1CCCOC1,2
N#C[C@H]1CCOCC1n1nc(Nc2ccnc(F)c2)c2c(=O)[nH]ccc21,5.33,O=c1[nH]ccc2c1c(Nc1ccncc1)nn2C1CCCOC1,1
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2cc(F)c3nccc(Cl)c3c2)n1,7.1850000000000005,c1cnc2ccc(Nc3ccn([C@@H]4CCCOC4)n3)cc2c1,2
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(-n3ccnn3)cc2)n1,7.87,c1cn(-c2ccc(Nc3ccn([C@@H]4CCCOC4)n3)cc2)nn1,2
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,8.4,c1cncc(Nc2ccn([C@@H]3CCCOC3)n2)c1,1
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C(F)F)nc2)n1,6.87,c1cncc(Nc2ccn([C@@H]3CCCOC3)n2)c1,1
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(C3CC3)cc2)n1,7.710000000000001,c1cc(C2CC2)ccc1Nc1ccn([C@@H]2CCCOC2)n1,2
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)nc2)n1,6.87,c1cncc(Nc2ccn([C@@H]3CCCOC3)n2)c1,1
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)nc2)n1,8.3,c1cncc(Nc2ccn([C@@H]3CCCOC3)n2)c1,1
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(OCC(F)(F)F)nc2)n1,8.52,c1cncc(Nc2ccn([C@@H]3CCCOC3)n2)c1,1
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,8.55,c1cc(Nc2ccn([C@@H]3CCCOC3)n2)ccn1,3
N#C[C@H]1CCOC[C@@H]1n1cc(C(N)=O)c(Nc2cncc(F)c2)n1,6.51,c1cncc(Nc2ccn([C@@H]3CCCOC3)n2)c1,1
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(C(N)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.6,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(C(N3CCCC3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.994999999999999,O=c1[nH]ccc2c1c(Nc1ccc(CN3CCCC3)cc1)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(C(N3CCNCC3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.83,O=c1[nH]ccc2c1c(Nc1ccc(CN3CCNCC3)cc1)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(C(N3CCSCC3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.720000000000001,O=c1[nH]ccc2c1c(Nc1ccc(CN3CCSCC3)cc1)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(C(NC3CC3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.82,O=c1[nH]ccc2c1c(Nc1ccc(CNC3CC3)cc1)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(C(NC3CCC3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.84,O=c1[nH]ccc2c1c(Nc1ccc(CNC3CCC3)cc1)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(C(NC3CCCC3)C(F)(F)F)cc2)c2c(=O)[nH]ccc21,6.835,O=c1[nH]ccc2c1c(Nc1ccc(CNC3CCCC3)cc1)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc(C3(C(F)(F)F)CCCCN3)cc2)c2c(=O)[nH]ccc21,7.26,O=c1[nH]ccc2c1c(Nc1ccc(C3CCCCN3)cc1)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccc3c(c2)CN(CC(F)(F)F)S3(=O)=O)c2c(=O)[nH]ccc21,6.54,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CNS3(=O)=O)nn2[C@@H]1CCCOC1,2
N#C[C@H]1CCOC[C@@H]1n1nc(Nc2ccccc2)c2c(=O)[nH]ccc21,5.86,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2[C@@H]1CCCOC1,1
N#C[C@H]1CC[C@@H](NCc2ccccc2)C[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,6.77,c1ccc(CN[C@@H]2CCC[C@@H](n3ccc(Nc4ccccc4)n3)C2)cc1,1
N#C[C@H]1CC[C@@H](O)CC1n1cc(C(N)=O)c(Nc2ccccc2)n1,6.73,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
N#C[C@H]1CC[C@H](NCc2ccccc2)C[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.26,c1ccc(CN[C@H]2CCC[C@@H](n3ccc(Nc4ccccc4)n3)C2)cc1,1
N#C[C@H]1CC[C@H](O)CC1n1cc(C(N)=O)c(Nc2ccccc2)n1,7.1,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
N#C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.31,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1,2
N#C[C@H]1CS(=O)(=O)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.22,O=S1(=O)CCC(n2ccc(Nc3ccccc3)n2)CC1,1
N#C[C@H]1CS(=O)(=O)CC[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.025,O=S1(=O)CCC(n2ccc(Nc3ccccc3)n2)CC1,2
N#C[C@H]1CS(=O)(=O)C[C@H]1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.65,O=S1(=O)CC[C@H](n2ccc(Nc3ccccc3)n2)C1,2
N#C[C@H]1CS(=O)(=O)C[C@H]1n1cc(C(N)=O)c(Nc2ccnc(F)c2)n1,7.02,O=S1(=O)CC[C@H](n2ccc(Nc3ccncc3)n2)C1,1
N#C[C@H]1C[C@@H](C(=O)N2CC(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,7.64,O=C([C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1)N1CCC1,1
N#C[C@H]1C[C@@H](C(=O)N2CC3(CCC3)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.32,O=C([C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1)N1CC2(CCC2)C1,1
N#C[C@H]1C[C@@H](C(=O)N2CCC(F)(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.94,O=C([C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1)N1CCCC1,1
N#C[C@H]1C[C@@H](C(=O)NC(C2CC2)C2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.3,O=C(NC(C1CC1)C1CC1)[C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1,1
N#C[C@H]1C[C@@H](C(=O)NC2CC(F)(F)C2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.76,O=C(NC1CCC1)[C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1,1
N#C[C@H]1C[C@@H](C(=O)NC2CC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.53,O=C(NC1CC1)[C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1,1
N#C[C@H]1C[C@@H](C(=O)NC2CCC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.99,O=C(NC1CCC1)[C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1,1
N#C[C@H]1C[C@@H](C(=O)NC2COC2)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.61,O=C(NC1COC1)[C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1,1
N#C[C@H]1C[C@@H](C(=O)NCC(F)(F)F)CC[C@@H]1n1cc(C(N)=O)c(Nc2ccc(Cl)cc2)n1,6.66,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
N#C[C@H]1C[C@@H](N)CCC1n1cc(C(N)=O)c(Nc2ccc(F)cc2)n1,7.46,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1,1
